# LAMMPS data file written by OVITO Pro 3.4.4
2592 atoms
2 atom types
-5.02778179 25.13890895 xlo xhi
-8.7083735096 26.1251205288 ylo yhi
-11.03783518 22.07567036 zlo zhi
-20.11112716 0.0 0.0 xy xz yz

Atoms  # atomic

522 1 0.2351895766 -1.8071268372 14.5110206338
523 2 -1.1998424158 -6.6301854843 21.155848922
524 2 1.3140484792 -6.4323747801 19.3162097254
525 2 2.3996848316 -8.7083735096 17.4765705287
526 1 -1.0664679344 -5.4614303214 16.7628457096
527 1 0.2351895766 -6.9012466724 20.4421241029
528 1 0.8312783578 -5.0540700254 18.6024849062
529 1 3.3451692528 -8.008490239 21.8695774204
530 1 1.4474229606 -7.601129943 18.1902990271
531 1 2.7490804716 -6.161313592 20.0299382238
532 2 -3.7137333108 -2.2759987295 21.155848922
533 2 -1.1998424158 -2.0781880253 19.3162097254
534 2 -0.1142060634 -4.3541867548 17.4765705287
535 1 -3.5803588294 -1.1072435666 16.7628457096
536 1 -2.2787013184 -2.5470599176 20.4421241029
537 1 -1.6826125372 -0.6998832706 18.6024849062
538 1 0.8312783578 -3.6543034842 21.8695774204
539 1 -1.0664679344 -3.2469431882 18.1902990271
540 1 0.2351895766 -1.8071268372 20.0299382238
541 2 -6.2276242058 2.0781880253 -6.438739028
542 2 -3.7137333108 2.2759987295 -8.2783782246
543 2 -2.6280969584 0.0 -10.1180174213
544 1 -6.0942497244 3.2469431882 -10.8317422404
545 1 -4.7925922134 1.8071268372 -7.1524638471
546 1 -4.1965034322 3.6543034842 -8.9921030438
547 1 -1.6826125372 0.6998832706 -5.7250105296
548 1 -3.5803588294 1.1072435666 -9.4042889229
549 1 -2.2787013184 2.5470599176 -7.5646497262
550 2 -8.7415151008 6.4323747801 -6.438739028
551 2 -6.2276242058 6.6301854843 -8.2783782246
552 2 -5.1419878534 4.3541867548 -10.1180174213
553 1 -8.6081406194 7.601129943 -10.8317422404
554 1 -7.3064831084 6.161313592 -7.1524638471
555 1 -6.7103943272 8.008490239 -8.9921030438
556 1 -4.1965034322 5.0540700254 -5.7250105296
557 1 -6.0942497244 5.4614303214 -9.4042889229
558 1 -4.7925922134 6.9012466724 -7.5646497262
559 2 -6.2276242058 2.0781880253 -0.919821438
560 2 -3.7137333108 2.2759987295 -2.7594606346
561 2 -2.6280969584 0.0 -4.5990998313
562 1 -6.0942497244 3.2469431882 -5.3128246504
563 1 -4.7925922134 1.8071268372 -1.6335462571
564 1 -4.1965034322 3.6543034842 -3.4731854538
565 1 -1.6826125372 0.6998832706 -0.2060929396
566 1 -3.5803588294 1.1072435666 -3.8853713329
567 1 -2.2787013184 2.5470599176 -2.0457321362
568 2 -8.7415151008 6.4323747801 -0.919821438
569 2 -6.2276242058 6.6301854843 -2.7594606346
570 2 -5.1419878534 4.3541867548 -4.5990998313
571 1 -8.6081406194 7.601129943 -5.3128246504
572 1 -7.3064831084 6.161313592 -1.6335462571
573 1 -6.7103943272 8.008490239 -3.4731854538
574 1 -4.1965034322 5.0540700254 -0.2060929396
575 1 -6.0942497244 5.4614303214 -3.8853713329
576 1 -4.7925922134 6.9012466724 -2.0457321362
577 2 -6.2276242058 2.0781880253 4.599096152
578 2 -3.7137333108 2.2759987295 2.7594569554
579 2 -2.6280969584 0.0 0.9198177587
580 1 -6.0942497244 3.2469431882 0.2060929396
581 1 -4.7925922134 1.8071268372 3.8853713329
582 1 -4.1965034322 3.6543034842 2.0457321362
583 1 -1.6826125372 0.6998832706 5.3128246504
584 1 -3.5803588294 1.1072435666 1.6335462571
585 1 -2.2787013184 2.5470599176 3.4731854538
586 2 -8.7415151008 6.4323747801 4.599096152
587 2 -6.2276242058 6.6301854843 2.7594569554
588 2 -5.1419878534 4.3541867548 0.9198177587
589 1 -8.6081406194 7.601129943 0.2060929396
590 1 -7.3064831084 6.161313592 3.8853713329
591 1 -6.7103943272 8.008490239 2.0457321362
592 1 -4.1965034322 5.0540700254 5.3128246504
593 1 -6.0942497244 5.4614303214 1.6335462571
594 1 -4.7925922134 6.9012466724 3.4731854538
595 2 -6.2276242058 2.0781880253 10.118013742
596 2 -3.7137333108 2.2759987295 8.2783745454
597 2 -2.6280969584 0.0 6.4387353487
598 1 -6.0942497244 3.2469431882 5.7250105296
599 1 -4.7925922134 1.8071268372 9.4042889229
600 1 -4.1965034322 3.6543034842 7.5646497262
601 1 -1.6826125372 0.6998832706 10.8317422404
602 1 -3.5803588294 1.1072435666 7.1524638471
603 1 -2.2787013184 2.5470599176 8.9921030438
604 2 -8.7415151008 6.4323747801 10.118013742
605 2 -6.2276242058 6.6301854843 8.2783745454
606 2 -5.1419878534 4.3541867548 6.4387353487
607 1 -8.6081406194 7.601129943 5.7250105296
608 1 -7.3064831084 6.161313592 9.4042889229
609 1 -6.7103943272 8.008490239 7.5646497262
610 1 -4.1965034322 5.0540700254 10.8317422404
611 1 -6.0942497244 5.4614303214 7.1524638471
612 1 -4.7925922134 6.9012466724 8.9921030438
613 2 -6.2276242058 2.0781880253 15.636931332
614 2 -3.7137333108 2.2759987295 13.7972921354
615 2 -2.6280969584 0.0 11.9576529387
616 1 -6.0942497244 3.2469431882 11.2439281196
617 1 -4.7925922134 1.8071268372 14.9232065129
618 1 -4.1965034322 3.6543034842 13.0835673162
619 1 -1.6826125372 0.6998832706 16.3506598304
620 1 -3.5803588294 1.1072435666 12.6713814371
621 1 -2.2787013184 2.5470599176 14.5110206338
622 2 -8.7415151008 6.4323747801 15.636931332
623 2 -6.2276242058 6.6301854843 13.7972921354
624 2 -5.1419878534 4.3541867548 11.9576529387
625 1 -8.6081406194 7.601129943 11.2439281196
626 1 -7.3064831084 6.161313592 14.9232065129
627 1 -6.7103943272 8.008490239 13.0835673162
628 1 -4.1965034322 5.0540700254 16.3506598304
629 1 -6.0942497244 5.4614303214 12.6713814371
630 1 -4.7925922134 6.9012466724 14.5110206338
631 2 -6.2276242058 2.0781880253 21.155848922
632 2 -3.7137333108 2.2759987295 19.3162097254
633 2 -2.6280969584 0.0 17.4765705287
634 1 -6.0942497244 3.2469431882 16.7628457096
635 1 -4.7925922134 1.8071268372 20.4421241029
636 1 -4.1965034322 3.6543034842 18.6024849062
637 1 -1.6826125372 0.6998832706 21.8695774204
638 1 -3.5803588294 1.1072435666 18.1902990271
639 1 -2.2787013184 2.5470599176 20.0299382238
640 2 -8.7415151008 6.4323747801 21.155848922
641 2 -6.2276242058 6.6301854843 19.3162097254
642 2 -5.1419878534 4.3541867548 17.4765705287
643 1 -8.6081406194 7.601129943 16.7628457096
644 1 -7.3064831084 6.161313592 20.4421241029
645 1 -6.7103943272 8.008490239 18.6024849062
646 1 -4.1965034322 5.0540700254 21.8695774204
647 1 -6.0942497244 5.4614303214 18.1902990271
648 1 -4.7925922134 6.9012466724 20.0299382238
649 2 -11.2554059958 10.7865615349 -6.438739028
650 2 -8.7415151008 10.9843722391 -8.2783782246
651 2 -7.6558787484 8.7083735096 -10.1180174213
652 1 -11.1220315144 11.9553166978 -10.8317422404
653 1 -9.8203740034 10.5155003468 -7.1524638471
654 1 -9.2242852222 12.3626769938 -8.9921030438
655 1 -6.7103943272 9.4082567802 -5.7250105296
656 1 -8.6081406194 9.8156170762 -9.4042889229
657 1 -7.3064831084 11.2554334272 -7.5646497262
658 2 -13.7692968908 15.1407482897 -6.438739028
659 2 -11.2554059958 15.3385589939 -8.2783782246
660 2 -10.1697696434 13.0625602644 -10.1180174213
661 1 -13.6359224094 16.3095034526 -10.8317422404
662 1 -12.3342648984 14.8696871016 -7.1524638471
663 1 -11.7381761172 16.7168637486 -8.9921030438
664 1 -9.2242852222 13.762443535 -5.7250105296
665 1 -11.1220315144 14.169803831 -9.4042889229
666 1 -9.8203740034 15.609620182 -7.5646497262
667 2 -11.2554059958 10.7865615349 -0.919821438
668 2 -8.7415151008 10.9843722391 -2.7594606346
669 2 -7.6558787484 8.7083735096 -4.5990998313
670 1 -11.1220315144 11.9553166978 -5.3128246504
671 1 -9.8203740034 10.5155003468 -1.6335462571
672 1 -9.2242852222 12.3626769938 -3.4731854538
673 1 -6.7103943272 9.4082567802 -0.2060929396
674 1 -8.6081406194 9.8156170762 -3.8853713329
675 1 -7.3064831084 11.2554334272 -2.0457321362
676 2 -13.7692968908 15.1407482897 -0.919821438
677 2 -11.2554059958 15.3385589939 -2.7594606346
678 2 -10.1697696434 13.0625602644 -4.5990998313
679 1 -13.6359224094 16.3095034526 -5.3128246504
680 1 -12.3342648984 14.8696871016 -1.6335462571
681 1 -11.7381761172 16.7168637486 -3.4731854538
682 1 -9.2242852222 13.762443535 -0.2060929396
683 1 -11.1220315144 14.169803831 -3.8853713329
684 1 -9.8203740034 15.609620182 -2.0457321362
685 2 -11.2554059958 10.7865615349 4.599096152
686 2 -8.7415151008 10.9843722391 2.7594569554
687 2 -7.6558787484 8.7083735096 0.9198177587
688 1 -11.1220315144 11.9553166978 0.2060929396
689 1 -9.8203740034 10.5155003468 3.8853713329
690 1 -9.2242852222 12.3626769938 2.0457321362
691 1 -6.7103943272 9.4082567802 5.3128246504
692 1 -8.6081406194 9.8156170762 1.6335462571
693 1 -7.3064831084 11.2554334272 3.4731854538
694 2 -13.7692968908 15.1407482897 4.599096152
695 2 -11.2554059958 15.3385589939 2.7594569554
696 2 -10.1697696434 13.0625602644 0.9198177587
697 1 -13.6359224094 16.3095034526 0.2060929396
698 1 -12.3342648984 14.8696871016 3.8853713329
699 1 -11.7381761172 16.7168637486 2.0457321362
700 1 -9.2242852222 13.762443535 5.3128246504
701 1 -11.1220315144 14.169803831 1.6335462571
702 1 -9.8203740034 15.609620182 3.4731854538
703 2 -11.2554059958 10.7865615349 10.118013742
704 2 -8.7415151008 10.9843722391 8.2783745454
705 2 -7.6558787484 8.7083735096 6.4387353487
706 1 -11.1220315144 11.9553166978 5.7250105296
707 1 -9.8203740034 10.5155003468 9.4042889229
708 1 -9.2242852222 12.3626769938 7.5646497262
709 1 -6.7103943272 9.4082567802 10.8317422404
710 1 -8.6081406194 9.8156170762 7.1524638471
711 1 -7.3064831084 11.2554334272 8.9921030438
712 2 -13.7692968908 15.1407482897 10.118013742
713 2 -11.2554059958 15.3385589939 8.2783745454
714 2 -10.1697696434 13.0625602644 6.4387353487
715 1 -13.6359224094 16.3095034526 5.7250105296
716 1 -12.3342648984 14.8696871016 9.4042889229
717 1 -11.7381761172 16.7168637486 7.5646497262
718 1 -9.2242852222 13.762443535 10.8317422404
719 1 -11.1220315144 14.169803831 7.1524638471
720 1 -9.8203740034 15.609620182 8.9921030438
721 2 -11.2554059958 10.7865615349 15.636931332
722 2 -8.7415151008 10.9843722391 13.7972921354
723 2 -7.6558787484 8.7083735096 11.9576529387
724 1 -11.1220315144 11.9553166978 11.2439281196
725 1 -9.8203740034 10.5155003468 14.9232065129
726 1 -9.2242852222 12.3626769938 13.0835673162
727 1 -6.7103943272 9.4082567802 16.3506598304
728 1 -8.6081406194 9.8156170762 12.6713814371
729 1 -7.3064831084 11.2554334272 14.5110206338
730 2 -13.7692968908 15.1407482897 15.636931332
731 2 -11.2554059958 15.3385589939 13.7972921354
732 2 -10.1697696434 13.0625602644 11.9576529387
733 1 -13.6359224094 16.3095034526 11.2439281196
734 1 -12.3342648984 14.8696871016 14.9232065129
735 1 -11.7381761172 16.7168637486 13.0835673162
736 1 -9.2242852222 13.762443535 16.3506598304
737 1 -11.1220315144 14.169803831 12.6713814371
738 1 -9.8203740034 15.609620182 14.5110206338
739 2 -11.2554059958 10.7865615349 21.155848922
740 2 -8.7415151008 10.9843722391 19.3162097254
741 2 -7.6558787484 8.7083735096 17.4765705287
742 1 -11.1220315144 11.9553166978 16.7628457096
743 1 -9.8203740034 10.5155003468 20.4421241029
744 1 -9.2242852222 12.3626769938 18.6024849062
745 1 -6.7103943272 9.4082567802 21.8695774204
746 1 -8.6081406194 9.8156170762 18.1902990271
747 1 -7.3064831084 11.2554334272 20.0299382238
748 2 -13.7692968908 15.1407482897 21.155848922
749 2 -11.2554059958 15.3385589939 19.3162097254
750 2 -10.1697696434 13.0625602644 17.4765705287
751 1 -13.6359224094 16.3095034526 16.7628457096
752 1 -12.3342648984 14.8696871016 20.4421241029
753 1 -11.7381761172 16.7168637486 18.6024849062
754 1 -9.2242852222 13.762443535 21.8695774204
755 1 -11.1220315144 14.169803831 18.1902990271
756 1 -9.8203740034 15.609620182 20.0299382238
757 2 -16.2831877858 19.4949350445 -6.438739028
758 2 -13.7692968908 19.6927457487 -8.2783782246
759 2 -12.6836605384 17.4167470192 -10.1180174213
760 1 -16.1498133044 20.6636902074 -10.8317422404
761 1 -14.8481557934 19.2238738564 -7.1524638471
762 1 -14.2520670122 21.0710505034 -8.9921030438
763 1 -11.7381761172 18.1166302898 -5.7250105296
764 1 -13.6359224094 18.5239905858 -9.4042889229
765 1 -12.3342648984 19.9638069368 -7.5646497262
766 2 -18.7970786808 23.8491217993 -6.438739028
767 2 -16.2831877858 24.0469325035 -8.2783782246
768 2 -15.1975514334 21.770933774 -10.1180174213
769 1 -18.6637041994 25.0178769622 -10.8317422404
770 1 -17.3620466884 23.5780606112 -7.1524638471
771 1 -16.7659579072 25.4252372582 -8.9921030438
772 1 -14.2520670122 22.4708170446 -5.7250105296
773 1 -16.1498133044 22.8781773406 -9.4042889229
774 1 -14.8481557934 24.3179936916 -7.5646497262
775 2 -16.2831877858 19.4949350445 -0.919821438
776 2 -13.7692968908 19.6927457487 -2.7594606346
777 2 -12.6836605384 17.4167470192 -4.5990998313
778 1 -16.1498133044 20.6636902074 -5.3128246504
779 1 -14.8481557934 19.2238738564 -1.6335462571
780 1 -14.2520670122 21.0710505034 -3.4731854538
781 1 -11.7381761172 18.1166302898 -0.2060929396
782 1 -13.6359224094 18.5239905858 -3.8853713329
783 1 -12.3342648984 19.9638069368 -2.0457321362
784 2 -18.7970786808 23.8491217993 -0.919821438
785 2 -16.2831877858 24.0469325035 -2.7594606346
786 2 -15.1975514334 21.770933774 -4.5990998313
787 1 -18.6637041994 25.0178769622 -5.3128246504
788 1 -17.3620466884 23.5780606112 -1.6335462571
789 1 -16.7659579072 25.4252372582 -3.4731854538
790 1 -14.2520670122 22.4708170446 -0.2060929396
791 1 -16.1498133044 22.8781773406 -3.8853713329
792 1 -14.8481557934 24.3179936916 -2.0457321362
793 2 -16.2831877858 19.4949350445 4.599096152
794 2 -13.7692968908 19.6927457487 2.7594569554
795 2 -12.6836605384 17.4167470192 0.9198177587
796 1 -16.1498133044 20.6636902074 0.2060929396
797 1 -14.8481557934 19.2238738564 3.8853713329
798 1 -14.2520670122 21.0710505034 2.0457321362
799 1 -11.7381761172 18.1166302898 5.3128246504
800 1 -13.6359224094 18.5239905858 1.6335462571
801 1 -12.3342648984 19.9638069368 3.4731854538
802 2 -18.7970786808 23.8491217993 4.599096152
803 2 -16.2831877858 24.0469325035 2.7594569554
804 2 -15.1975514334 21.770933774 0.9198177587
805 1 -18.6637041994 25.0178769622 0.2060929396
806 1 -17.3620466884 23.5780606112 3.8853713329
807 1 -16.7659579072 25.4252372582 2.0457321362
808 1 -14.2520670122 22.4708170446 5.3128246504
809 1 -16.1498133044 22.8781773406 1.6335462571
810 1 -14.8481557934 24.3179936916 3.4731854538
811 2 -16.2831877858 19.4949350445 10.118013742
812 2 -13.7692968908 19.6927457487 8.2783745454
813 2 -12.6836605384 17.4167470192 6.4387353487
814 1 -16.1498133044 20.6636902074 5.7250105296
815 1 -14.8481557934 19.2238738564 9.4042889229
816 1 -14.2520670122 21.0710505034 7.5646497262
817 1 -11.7381761172 18.1166302898 10.8317422404
818 1 -13.6359224094 18.5239905858 7.1524638471
819 1 -12.3342648984 19.9638069368 8.9921030438
820 2 -18.7970786808 23.8491217993 10.118013742
821 2 -16.2831877858 24.0469325035 8.2783745454
822 2 -15.1975514334 21.770933774 6.4387353487
823 1 -18.6637041994 25.0178769622 5.7250105296
824 1 -17.3620466884 23.5780606112 9.4042889229
825 1 -16.7659579072 25.4252372582 7.5646497262
826 1 -14.2520670122 22.4708170446 10.8317422404
827 1 -16.1498133044 22.8781773406 7.1524638471
828 1 -14.8481557934 24.3179936916 8.9921030438
829 2 -16.2831877858 19.4949350445 15.636931332
830 2 -13.7692968908 19.6927457487 13.7972921354
831 2 -12.6836605384 17.4167470192 11.9576529387
832 1 -16.1498133044 20.6636902074 11.2439281196
833 1 -14.8481557934 19.2238738564 14.9232065129
834 1 -14.2520670122 21.0710505034 13.0835673162
835 1 -11.7381761172 18.1166302898 16.3506598304
836 1 -13.6359224094 18.5239905858 12.6713814371
837 1 -12.3342648984 19.9638069368 14.5110206338
838 2 -18.7970786808 23.8491217993 15.636931332
839 2 -16.2831877858 24.0469325035 13.7972921354
840 2 -15.1975514334 21.770933774 11.9576529387
841 1 -18.6637041994 25.0178769622 11.2439281196
842 1 -17.3620466884 23.5780606112 14.9232065129
843 1 -16.7659579072 25.4252372582 13.0835673162
844 1 -14.2520670122 22.4708170446 16.3506598304
845 1 -16.1498133044 22.8781773406 12.6713814371
846 1 -14.8481557934 24.3179936916 14.5110206338
847 2 -16.2831877858 19.4949350445 21.155848922
848 2 -13.7692968908 19.6927457487 19.3162097254
849 2 -12.6836605384 17.4167470192 17.4765705287
850 1 -16.1498133044 20.6636902074 16.7628457096
851 1 -14.8481557934 19.2238738564 20.4421241029
852 1 -14.2520670122 21.0710505034 18.6024849062
853 1 -11.7381761172 18.1166302898 21.8695774204
854 1 -13.6359224094 18.5239905858 18.1902990271
855 1 -12.3342648984 19.9638069368 20.0299382238
856 2 -18.7970786808 23.8491217993 21.155848922
857 2 -16.2831877858 24.0469325035 19.3162097254
858 2 -15.1975514334 21.770933774 17.4765705287
859 1 -18.6637041994 25.0178769622 16.7628457096
860 1 -17.3620466884 23.5780606112 20.4421241029
861 1 -16.7659579072 25.4252372582 18.6024849062
862 1 -14.2520670122 22.4708170446 21.8695774204
863 1 -16.1498133044 22.8781773406 18.1902990271
864 1 -14.8481557934 24.3179936916 20.0299382238
865 2 3.8279393742 -6.6301854843 -6.438739028
866 2 6.3418302692 -6.4323747801 -8.2783782246
867 2 7.4274666216 -8.7083735096 -10.1180174213
868 1 3.9613138556 -5.4614303214 -10.8317422404
869 1 5.2629713666 -6.9012466724 -7.1524638471
870 1 5.8590601478 -5.0540700254 -8.9921030438
871 1 8.3729510428 -8.008490239 -5.7250105296
872 1 6.4752047506 -7.601129943 -9.4042889229
873 1 7.7768622616 -6.161313592 -7.5646497262
874 2 1.3140484792 -2.2759987295 -6.438739028
875 2 3.8279393742 -2.0781880253 -8.2783782246
876 2 4.9135757266 -4.3541867548 -10.1180174213
877 1 1.4474229606 -1.1072435666 -10.8317422404
878 1 2.7490804716 -2.5470599176 -7.1524638471
879 1 3.3451692528 -0.6998832706 -8.9921030438
880 1 5.8590601478 -3.6543034842 -5.7250105296
881 1 3.9613138556 -3.2469431882 -9.4042889229
882 1 5.2629713666 -1.8071268372 -7.5646497262
883 2 3.8279393742 -6.6301854843 -0.919821438
884 2 6.3418302692 -6.4323747801 -2.7594606346
885 2 7.4274666216 -8.7083735096 -4.5990998313
886 1 3.9613138556 -5.4614303214 -5.3128246504
887 1 5.2629713666 -6.9012466724 -1.6335462571
888 1 5.8590601478 -5.0540700254 -3.4731854538
889 1 8.3729510428 -8.008490239 -0.2060929396
890 1 6.4752047506 -7.601129943 -3.8853713329
891 1 7.7768622616 -6.161313592 -2.0457321362
892 2 1.3140484792 -2.2759987295 -0.919821438
893 2 3.8279393742 -2.0781880253 -2.7594606346
894 2 4.9135757266 -4.3541867548 -4.5990998313
895 1 1.4474229606 -1.1072435666 -5.3128246504
896 1 2.7490804716 -2.5470599176 -1.6335462571
897 1 3.3451692528 -0.6998832706 -3.4731854538
898 1 5.8590601478 -3.6543034842 -0.2060929396
899 1 3.9613138556 -3.2469431882 -3.8853713329
900 1 5.2629713666 -1.8071268372 -2.0457321362
901 2 3.8279393742 -6.6301854843 4.599096152
902 2 6.3418302692 -6.4323747801 2.7594569554
903 2 7.4274666216 -8.7083735096 0.9198177587
904 1 3.9613138556 -5.4614303214 0.2060929396
905 1 5.2629713666 -6.9012466724 3.8853713329
906 1 5.8590601478 -5.0540700254 2.0457321362
907 1 8.3729510428 -8.008490239 5.3128246504
908 1 6.4752047506 -7.601129943 1.6335462571
909 1 7.7768622616 -6.161313592 3.4731854538
910 2 1.3140484792 -2.2759987295 4.599096152
911 2 3.8279393742 -2.0781880253 2.7594569554
912 2 4.9135757266 -4.3541867548 0.9198177587
913 1 1.4474229606 -1.1072435666 0.2060929396
914 1 2.7490804716 -2.5470599176 3.8853713329
915 1 3.3451692528 -0.6998832706 2.0457321362
916 1 5.8590601478 -3.6543034842 5.3128246504
917 1 3.9613138556 -3.2469431882 1.6335462571
918 1 5.2629713666 -1.8071268372 3.4731854538
919 2 3.8279393742 -6.6301854843 10.118013742
920 2 6.3418302692 -6.4323747801 8.2783745454
921 2 7.4274666216 -8.7083735096 6.4387353487
922 1 3.9613138556 -5.4614303214 5.7250105296
923 1 5.2629713666 -6.9012466724 9.4042889229
924 1 5.8590601478 -5.0540700254 7.5646497262
925 1 8.3729510428 -8.008490239 10.8317422404
926 1 6.4752047506 -7.601129943 7.1524638471
927 1 7.7768622616 -6.161313592 8.9921030438
928 2 1.3140484792 -2.2759987295 10.118013742
929 2 3.8279393742 -2.0781880253 8.2783745454
930 2 4.9135757266 -4.3541867548 6.4387353487
931 1 1.4474229606 -1.1072435666 5.7250105296
932 1 2.7490804716 -2.5470599176 9.4042889229
933 1 3.3451692528 -0.6998832706 7.5646497262
934 1 5.8590601478 -3.6543034842 10.8317422404
935 1 3.9613138556 -3.2469431882 7.1524638471
936 1 5.2629713666 -1.8071268372 8.9921030438
937 2 3.8279393742 -6.6301854843 15.636931332
938 2 6.3418302692 -6.4323747801 13.7972921354
939 2 7.4274666216 -8.7083735096 11.9576529387
940 1 3.9613138556 -5.4614303214 11.2439281196
941 1 5.2629713666 -6.9012466724 14.9232065129
942 1 5.8590601478 -5.0540700254 13.0835673162
943 1 8.3729510428 -8.008490239 16.3506598304
944 1 6.4752047506 -7.601129943 12.6713814371
945 1 7.7768622616 -6.161313592 14.5110206338
946 2 1.3140484792 -2.2759987295 15.636931332
947 2 3.8279393742 -2.0781880253 13.7972921354
948 2 4.9135757266 -4.3541867548 11.9576529387
949 1 1.4474229606 -1.1072435666 11.2439281196
950 1 2.7490804716 -2.5470599176 14.9232065129
951 1 3.3451692528 -0.6998832706 13.0835673162
952 1 5.8590601478 -3.6543034842 16.3506598304
953 1 3.9613138556 -3.2469431882 12.6713814371
954 1 5.2629713666 -1.8071268372 14.5110206338
955 2 3.8279393742 -6.6301854843 21.155848922
956 2 6.3418302692 -6.4323747801 19.3162097254
957 2 7.4274666216 -8.7083735096 17.4765705287
958 1 3.9613138556 -5.4614303214 16.7628457096
959 1 5.2629713666 -6.9012466724 20.4421241029
960 1 5.8590601478 -5.0540700254 18.6024849062
961 1 8.3729510428 -8.008490239 21.8695774204
962 1 6.4752047506 -7.601129943 18.1902990271
963 1 7.7768622616 -6.161313592 20.0299382238
964 2 1.3140484792 -2.2759987295 21.155848922
965 2 3.8279393742 -2.0781880253 19.3162097254
966 2 4.9135757266 -4.3541867548 17.4765705287
967 1 1.4474229606 -1.1072435666 16.7628457096
968 1 2.7490804716 -2.5470599176 20.4421241029
969 1 3.3451692528 -0.6998832706 18.6024849062
970 1 5.8590601478 -3.6543034842 21.8695774204
971 1 3.9613138556 -3.2469431882 18.1902990271
972 1 5.2629713666 -1.8071268372 20.0299382238
973 2 -1.1998424158 2.0781880253 -6.438739028
974 2 1.3140484792 2.2759987295 -8.2783782246
975 2 2.3996848316 0.0 -10.1180174213
976 1 -1.0664679344 3.2469431882 -10.8317422404
977 1 0.2351895766 1.8071268372 -7.1524638471
978 1 0.8312783578 3.6543034842 -8.9921030438
979 1 3.3451692528 0.6998832706 -5.7250105296
980 1 1.4474229606 1.1072435666 -9.4042889229
981 1 2.7490804716 2.5470599176 -7.5646497262
982 2 -3.7137333108 6.4323747801 -6.438739028
983 2 -1.1998424158 6.6301854843 -8.2783782246
984 2 -0.1142060634 4.3541867548 -10.1180174213
985 1 -3.5803588294 7.601129943 -10.8317422404
986 1 -2.2787013184 6.161313592 -7.1524638471
987 1 -1.6826125372 8.008490239 -8.9921030438
988 1 0.8312783578 5.0540700254 -5.7250105296
989 1 -1.0664679344 5.4614303214 -9.4042889229
990 1 0.2351895766 6.9012466724 -7.5646497262
991 2 -1.1998424158 2.0781880253 -0.919821438
992 2 1.3140484792 2.2759987295 -2.7594606346
993 2 2.3996848316 0.0 -4.5990998313
994 1 -1.0664679344 3.2469431882 -5.3128246504
995 1 0.2351895766 1.8071268372 -1.6335462571
996 1 0.8312783578 3.6543034842 -3.4731854538
997 1 3.3451692528 0.6998832706 -0.2060929396
998 1 1.4474229606 1.1072435666 -3.8853713329
999 1 2.7490804716 2.5470599176 -2.0457321362
1000 2 -3.7137333108 6.4323747801 -0.919821438
1001 2 -1.1998424158 6.6301854843 -2.7594606346
1002 2 -0.1142060634 4.3541867548 -4.5990998313
1003 1 -3.5803588294 7.601129943 -5.3128246504
1004 1 -2.2787013184 6.161313592 -1.6335462571
1005 1 -1.6826125372 8.008490239 -3.4731854538
1006 1 0.8312783578 5.0540700254 -0.2060929396
1007 1 -1.0664679344 5.4614303214 -3.8853713329
1008 1 0.2351895766 6.9012466724 -2.0457321362
1009 2 -1.1998424158 2.0781880253 4.599096152
1010 2 1.3140484792 2.2759987295 2.7594569554
1011 2 2.3996848316 0.0 0.9198177587
1012 1 -1.0664679344 3.2469431882 0.2060929396
1013 1 0.2351895766 1.8071268372 3.8853713329
1014 1 0.8312783578 3.6543034842 2.0457321362
1015 1 3.3451692528 0.6998832706 5.3128246504
1016 1 1.4474229606 1.1072435666 1.6335462571
1017 1 2.7490804716 2.5470599176 3.4731854538
1018 2 -3.7137333108 6.4323747801 4.599096152
1019 2 -1.1998424158 6.6301854843 2.7594569554
1020 2 -0.1142060634 4.3541867548 0.9198177587
1021 1 -3.5803588294 7.601129943 0.2060929396
1022 1 -2.2787013184 6.161313592 3.8853713329
1023 1 -1.6826125372 8.008490239 2.0457321362
1024 1 0.8312783578 5.0540700254 5.3128246504
1025 1 -1.0664679344 5.4614303214 1.6335462571
1026 1 0.2351895766 6.9012466724 3.4731854538
1027 2 -1.1998424158 2.0781880253 10.118013742
1028 2 1.3140484792 2.2759987295 8.2783745454
1029 2 2.3996848316 0.0 6.4387353487
1030 1 -1.0664679344 3.2469431882 5.7250105296
1031 1 0.2351895766 1.8071268372 9.4042889229
1032 1 0.8312783578 3.6543034842 7.5646497262
1033 1 3.3451692528 0.6998832706 10.8317422404
1034 1 1.4474229606 1.1072435666 7.1524638471
1035 1 2.7490804716 2.5470599176 8.9921030438
1036 2 -3.7137333108 6.4323747801 10.118013742
1037 2 -1.1998424158 6.6301854843 8.2783745454
1038 2 -0.1142060634 4.3541867548 6.4387353487
1039 1 -3.5803588294 7.601129943 5.7250105296
1040 1 -2.2787013184 6.161313592 9.4042889229
1041 1 -1.6826125372 8.008490239 7.5646497262
1042 1 0.8312783578 5.0540700254 10.8317422404
1043 1 -1.0664679344 5.4614303214 7.1524638471
1044 1 0.2351895766 6.9012466724 8.9921030438
1045 2 -1.1998424158 2.0781880253 15.636931332
1046 2 1.3140484792 2.2759987295 13.7972921354
1047 2 2.3996848316 0.0 11.9576529387
1048 1 -1.0664679344 3.2469431882 11.2439281196
1049 1 0.2351895766 1.8071268372 14.9232065129
1050 1 0.8312783578 3.6543034842 13.0835673162
1051 1 3.3451692528 0.6998832706 16.3506598304
1052 1 1.4474229606 1.1072435666 12.6713814371
1053 1 2.7490804716 2.5470599176 14.5110206338
